1.000000000000000000e+00 5.446921975364509283e-01 9.106595717911804000e-01
2.000000000000000000e+00 3.457243539505661101e-02 1.670682827531819736e-01
3.000000000000000000e+00 9.167312002099720081e-01 3.616611637764743925e-02
4.000000000000000000e+00 3.910308159620407009e-01 2.554320120039643705e-01
5.000000000000000000e+00 2.074962057300794305e-01 3.234630950961361329e-01
6.000000000000000000e+00 1.283074986867028811e-01 4.460960772825948162e-01
7.000000000000000000e+00 5.433483132337741939e-01 6.718619196277797467e-01
8.000000000000000000e+00 5.472437445619851015e-01 2.135378026757722703e-01
9.000000000000000000e+00 8.160587493901982903e-02 9.241445387157857239e-01
1.000000000000000000e+01 5.908225479845621297e-01 5.803487862906193673e-01
1.100000000000000000e+01 5.817693708045530432e-01 6.501596193291414583e-01
1.200000000000000000e+01 9.477301968702610546e-01 7.156210721854858736e-01
1.300000000000000000e+01 2.378619368497126851e-01 1.606141825308603499e-01
1.400000000000000000e+01 3.909505396160141144e-01 4.712720932573095656e-01
1.500000000000000000e+01 2.784590393844463829e-01 9.734386632691890417e-01
1.600000000000000000e+01 9.708636615688932547e-01 3.540939474928664898e-01
1.700000000000000000e+01 2.569150928237809994e-01 9.729789797920697092e-01
1.800000000000000000e+01 7.906604436546336157e-01 6.497069769558686536e-01
1.900000000000000000e+01 4.644548834706133666e-01 5.884924062159538893e-01
2.000000000000000000e+01 8.509753388052084810e-01 3.982992904388321653e-01
2.100000000000000000e+01 4.533994474126495922e-01 8.845598133992589318e-01
2.200000000000000000e+01 8.917953689937945239e-01 3.461629632860800942e-01
2.300000000000000000e+01 2.830612590082356439e-01 8.977362385379877852e-01
2.400000000000000000e+01 4.999460157553214934e-01 3.037088508204173198e-01
2.500000000000000000e+01 2.546533405426536500e-01 2.175631616847794048e-01
2.600000000000000000e+01 8.771352812472783533e-01 6.965056363172722476e-01
2.700000000000000000e+01 4.185641355772806715e-01 9.601245544061441928e-01
2.800000000000000000e+01 7.132081640601332095e-01 5.527449621208790909e-01
2.900000000000000000e+01 3.562152340785377236e-01 7.398171398191996095e-01
3.000000000000000000e+01 5.661754273316954578e-02 9.979572473370907915e-01
3.100000000000000000e+01 9.775561691033987088e-01 8.955870051429095646e-01
3.200000000000000000e+01 1.198136786846356605e-01 4.300906463639999622e-01
3.300000000000000000e+01 5.645582340734972560e-01 4.037132907555622818e-01
3.400000000000000000e+01 9.409811051044176811e-01 8.470608229875854489e-01
3.500000000000000000e+01 6.324167441403010237e-01 4.071934151882661279e-01
3.600000000000000000e+01 2.292937481981616177e-01 4.143556862946488062e-01
3.700000000000000000e+01 8.877535651734124178e-01 1.908289134772345186e-02
3.800000000000000000e+01 2.722033889755555158e-01 9.465968417320224093e-01
3.900000000000000000e+01 6.771746919287603417e-01 3.084267073837645423e-01
4.000000000000000000e+01 2.572121571503619419e-01 8.528309194367839075e-01
4.100000000000000000e+01 5.167512466853785291e-01 6.550211540973850388e-01
4.200000000000000000e+01 3.153024380864647425e-01 3.568366861327227912e-01
4.300000000000000000e+01 7.375055970782062875e-01 9.935415302373081792e-01
4.400000000000000000e+01 1.306094217084532438e-01 9.678391401383116266e-01
4.500000000000000000e+01 5.309122891828680357e-01 5.492929441348775033e-01
4.600000000000000000e+01 3.465398364289180577e-01 5.885933579829280005e-01
4.700000000000000000e+01 2.693454134077829520e-01 1.474124431720684747e-01
4.800000000000000000e+01 1.363493051373689813e-01 7.406707304065618391e-02
4.900000000000000000e+01 9.042105887861885405e-01 3.030375266586502470e-01
5.000000000000000000e+01 3.407990285422668464e-02 2.590291749043749370e-01
5.100000000000000000e+01 5.906739818132241693e-01 9.110106968410167649e-01
5.200000000000000000e+01 1.677322075055349693e-01 7.161675048204558802e-01
5.300000000000000000e+01 8.067626378557746225e-02 1.680268772208424188e-01
5.400000000000000000e+01 5.703330458526689739e-01 2.779018256979746138e-01
5.500000000000000000e+01 4.123222968107232989e-01 7.114879615110238920e-01
5.600000000000000000e+01 2.732146431648097007e-03 6.550510448773382288e-01
5.700000000000000000e+01 9.044812690081606155e-01 7.276165677741452953e-02
5.800000000000000000e+01 1.867055644042452389e-01 9.218279046357293893e-01
5.900000000000000000e+01 8.220844452481046449e-01 5.577026032351714013e-01
6.000000000000000000e+01 8.301818823794654412e-01 4.980891005576183472e-01
6.100000000000000000e+01 1.339042969451829102e-01 8.528418092387690663e-03
6.200000000000000000e+01 1.797701769327282317e-01 8.504412329867756526e-01
6.300000000000000000e+01 4.334088018690962496e-02 4.782969029895129953e-01
6.400000000000000000e+01 2.838205620398471796e-01 9.992971725976418362e-01
6.500000000000000000e+01 7.807401812160081889e-01 5.096247479239156553e-01
6.600000000000000000e+01 4.845728872401801057e-01 3.640377945855730601e-01
6.700000000000000000e+01 4.220697606786052436e-01 4.129397669760637157e-02
6.800000000000000000e+01 4.246817518417989046e-01 9.168615213890934923e-01
6.900000000000000000e+01 4.628478853488199318e-01 8.953657347348384921e-01
7.000000000000000000e+01 7.496801325459234722e-02 9.568036744589956122e-01
7.100000000000000000e+01 6.225585153543278238e-02 2.911993661961064239e-01
7.200000000000000000e+01 4.096291105845303315e-01 2.088966103399406693e-01
7.300000000000000000e+01 4.016347828200145242e-01 9.915694853130841979e-01
7.400000000000000000e+01 3.650600826632990348e-01 4.591637184198582577e-01
7.500000000000000000e+01 5.808807745682543766e-01 9.084959407500602380e-01
7.600000000000000000e+01 2.497033407392394988e-01 4.783826162098383517e-01
7.700000000000000000e+01 5.804522904787166038e-01 7.595663601453379599e-01
7.800000000000000000e+01 9.542278962259753694e-01 3.228897581081574542e-01
7.900000000000000000e+01 1.576603044849943513e-01 6.117171415539164325e-01
8.000000000000000000e+01 9.681218795117110254e-01 6.932872443281652419e-01
8.100000000000000000e+01 9.258862820157885976e-01 4.104479315799778316e-01
8.200000000000000000e+01 3.171446513419132751e-01 9.060633550494696653e-01
8.300000000000000000e+01 7.019180784055357725e-01 8.491104112253683445e-01
8.400000000000000000e+01 8.636271510976347709e-01 5.361839588821785130e-01
8.500000000000000000e+01 3.552759679466029885e-01 8.070161457084777945e-01
8.600000000000000000e+01 1.091006218273383732e-01 7.296187755848289047e-01
8.700000000000000000e+01 7.142053593024736413e-01 8.808305649344227994e-01
8.800000000000000000e+01 6.308482438861943153e-01 5.146389344105349872e-01
8.900000000000000000e+01 4.494846289401120965e-01 6.146833478126355610e-01
9.000000000000000000e+01 5.014156126113993306e-01 1.624242385486831530e-01
9.100000000000000000e+01 4.464940954362289771e-01 9.143512862424539867e-01
9.200000000000000000e+01 1.099198829224867779e-01 4.328688730420904296e-02
9.300000000000000000e+01 8.759295448115839156e-01 5.171552204023506238e-01
9.400000000000000000e+01 4.607465996428946609e-01 7.930436366015827243e-01
9.500000000000000000e+01 1.739322992996314987e-01 2.249925115447894974e-01
9.600000000000000000e+01 6.614749608908443435e-02 5.112119987080359085e-01
9.700000000000000000e+01 5.875530993741038266e-01 1.360151955893348363e-01
9.800000000000000000e+01 6.245791287182141938e-01 1.221904622166477550e-01
9.900000000000000000e+01 6.043269730627398584e-02 4.304910334396806482e-01
1.000000000000000000e+02 8.033901796353126734e-02 7.252793929843798226e-01
1.010000000000000000e+02 3.952826760701074749e-01 5.710235482245051841e-02
1.020000000000000000e+02 6.121274342365177201e-01 5.831320264893581351e-01
1.030000000000000000e+02 1.600158549106194261e-01 1.977978833713772699e-01
1.040000000000000000e+02 2.982265535650195920e-01 9.459562072357401430e-01
1.050000000000000000e+02 1.428430944393812574e-01 3.128097236092616251e-01
1.060000000000000000e+02 9.220999177791107115e-01 4.517572474025092211e-01
1.070000000000000000e+02 2.470688814083301654e-01 9.255120035723736205e-01
1.080000000000000000e+02 6.470829170140355302e-01 2.330273173164443268e-01
1.090000000000000000e+02 5.509578883311788688e-01 5.564461926291415228e-01
1.100000000000000000e+02 2.206236069219906781e-01 1.070229626722718486e-01
1.110000000000000000e+02 8.266952499787272313e-01 1.266939138223044381e-02
1.120000000000000000e+02 2.720169350313412782e-01 5.955326990399882892e-01
1.130000000000000000e+02 4.045818907437198630e-01 6.471096821266481003e-01
1.140000000000000000e+02 9.475127184396695545e-01 9.066900588510209413e-01
1.150000000000000000e+02 4.994579736470573517e-01 8.156465124687295454e-01
1.160000000000000000e+02 8.280000566261549455e-01 8.669694152022527911e-01
1.170000000000000000e+02 1.035546179582821358e-01 1.135237559567919829e-01
1.180000000000000000e+02 8.173589254506681279e-01 5.987122085744903677e-01
1.190000000000000000e+02 8.525849410144676899e-01 5.663002886899678456e-01
1.200000000000000000e+02 5.268256662502608378e-01 8.565967786324459876e-01
1.210000000000000000e+02 4.403371052799083252e-01 8.557147804774705158e-01
1.220000000000000000e+02 5.942034125380996068e-01 7.176092557688308338e-01
1.230000000000000000e+02 4.800032425832447824e-01 6.453886737066860668e-02
1.240000000000000000e+02 6.257643562361467904e-01 7.691812153944688202e-02
1.250000000000000000e+02 9.573017149679421411e-01 3.447785656437144519e-01
1.260000000000000000e+02 6.183838007106864376e-01 1.877775620035289084e-01
1.270000000000000000e+02 3.065214056672895815e-01 7.974947310834946679e-01
1.280000000000000000e+02 9.305993398957257412e-02 4.680403782762859732e-01
1.290000000000000000e+02 4.162429196786325836e-01 7.781198279233134674e-01
1.300000000000000000e+02 8.498781451652758223e-01 4.579657127805425443e-02
1.310000000000000000e+02 9.661239449584148042e-01 8.727206214227676284e-01
1.320000000000000000e+02 3.956767655149284746e-02 6.355341155511773366e-01
1.330000000000000000e+02 6.513432667794947228e-01 2.615902269210448328e-01
1.340000000000000000e+02 1.814162936550181016e-01 1.824147584197810534e-01
1.350000000000000000e+02 3.160680422172096327e-01 1.699669021435481486e-01
1.360000000000000000e+02 1.894447268508940851e-01 8.952087578545758761e-01
1.370000000000000000e+02 7.291385280295081817e-02 3.976360474357153452e-01
1.380000000000000000e+02 8.175279928961690645e-01 3.509137553639185558e-01
1.390000000000000000e+02 9.626966789165448679e-01 9.201660313440134242e-01
1.400000000000000000e+02 7.841706653489279866e-01 1.543513385443363584e-01
1.410000000000000000e+02 2.846172511300437691e-02 3.122710715002124937e-01
1.420000000000000000e+02 4.591313603575853941e-01 1.525515882393246869e-01
1.430000000000000000e+02 7.729293473721206009e-01 4.992840246097414170e-01
1.440000000000000000e+02 1.185318593453673630e-01 1.319353900647994848e-01
1.450000000000000000e+02 3.020666184273445021e-01 8.856586866772651057e-01
1.460000000000000000e+02 5.815264265548297784e-01 6.931286501485529605e-01
1.470000000000000000e+02 1.614483335100741490e-01 3.840852555162133086e-02
1.480000000000000000e+02 4.654400325591432352e-01 8.845927170531453498e-01
1.490000000000000000e+02 8.737691307339012781e-01 3.462758348572053668e-01
1.500000000000000000e+02 9.741880545259241631e-01 7.420086028861355709e-01
1.510000000000000000e+02 9.115004234759448432e-01 1.269661069647158858e-01
1.520000000000000000e+02 4.255574580142802432e-01 3.352271416934585746e-01
1.530000000000000000e+02 4.064405466789290378e-01 5.577052770979202823e-01
1.540000000000000000e+02 3.003194890331116751e-01 5.908071233299251324e-01
1.550000000000000000e+02 8.054349085829782817e-01 5.142908530789001009e-01
1.560000000000000000e+02 1.465057682666641714e-01 5.267162241079298424e-01
1.570000000000000000e+02 6.452071509702844709e-01 1.523792958175178569e-01
1.580000000000000000e+02 5.697806129046557588e-01 9.877556842739509957e-01
1.590000000000000000e+02 8.803972439576721598e-01 5.741006102927088683e-01
1.600000000000000000e+02 3.167683812257430231e-01 7.821595079166576703e-02
1.610000000000000000e+02 5.194200611865419370e-01 2.263623746309878504e-01
1.620000000000000000e+02 5.124449177955225920e-01 4.738779226045155557e-01
1.630000000000000000e+02 6.847833825478480962e-01 4.404303193815330975e-01
1.640000000000000000e+02 1.002367967054988984e-01 9.821250156912834095e-01
1.650000000000000000e+02 1.020929366753040579e-01 5.244640347513174206e-02
1.660000000000000000e+02 4.545631462935875167e-01 8.945413736055296550e-02
1.670000000000000000e+02 8.567804396619906893e-01 6.726725804405051523e-01
1.680000000000000000e+02 7.930642954492903574e-01 5.963619887316186086e-01
1.690000000000000000e+02 5.201843479325884978e-02 9.993543519510816875e-01
1.700000000000000000e+02 1.356853694020173640e-01 3.026694742083424483e-01
1.710000000000000000e+02 2.228370054042780879e-01 3.536347866362999914e-01
1.720000000000000000e+02 1.759032969838754124e-01 4.687579879394696558e-01
1.730000000000000000e+02 5.188286864290524436e-01 3.061313714278479647e-01
1.740000000000000000e+02 2.853013416256527934e-01 9.895764139548913763e-01
1.750000000000000000e+02 4.290710870899256957e-01 1.803713626596260555e-01
1.760000000000000000e+02 6.118436991468156894e-02 8.702612783507248650e-01
1.770000000000000000e+02 8.708010332249188634e-01 5.584694109669910977e-01
1.780000000000000000e+02 9.984291207504332188e-01 3.276940855859487023e-01
1.790000000000000000e+02 4.634633300484476415e-01 1.348993181360512716e-01
1.800000000000000000e+02 1.073620398765454675e-01 3.395050162309402042e-01
1.810000000000000000e+02 1.016602834572821745e-01 5.936352660780326307e-01
1.820000000000000000e+02 4.522711525834098856e-01 8.956586247676111556e-01
1.830000000000000000e+02 1.206606929862640287e-01 4.820576137831844576e-01
